Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0015630~microtubule cytoskeleton	20	3.90625	2.532749145393665E-7	GAS2L3, CENPV, CKAP2L, CDCA8, HMMR, SKA1, AURKB, AURKA, CENPE, CCNB2, TPX2, KIF18A, PSRC1, INCENP, PRC1, TAF1A, BIRC5, KIF2C, FAM83D, GTSE1	493	195	20521	4.269204764133771	1.0434383378610246E-4	3.260914524694344E-6	2.6593866026633486E-6
GOTERM_CC_DIRECT	GO:0097431~mitotic spindle pole	10	1.953125	2.719712713214197E-7	ASPM, GPSM2, STAG1, SPAG5, CNTRL, KIF20B, SMC3, FAM83D, AURKB, AURKA	493	39	20521	10.673011910334425	1.1204590139468618E-4	3.3955201146795426E-6	2.7691620352726367E-6
GOTERM_CC_DIRECT	GO:0000793~condensed chromosome	9	1.7578125	2.842455991037441E-7	TOP2A, RAD51, FANCD2, HMGB2, NCAPG, NCAPD2, HMGB1, MKI67, SMC2	493	29	20521	12.918024760439254	1.1710234644080053E-4	3.444387847963017E-6	2.8090153323193537E-6
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	13	2.5390625	4.1507204730053516E-7	POLQ, FEN1, PARP1, ZGRF1, PARP2, CDCA5, BRCA1, ESCO2, BRCA2, BRIP1, MSH2, NSD2, TRIP13	480	77	19256	6.772943722943723	6.817310309603641E-4	1.4198922951405808E-5	1.3221774173385798E-5
GOTERM_MF_DIRECT	GO:0003678~DNA helicase activity	10	1.953125	5.4822304355338E-7	POLQ, PIF1, BLM, BRIP1, MCM7, DDX11, MCM4, DNA2, MCM6, RAD54B	480	40	18883	9.834895833333333	3.025734184004536E-4	2.165481022035851E-5	2.051920534442651E-5
GOTERM_BP_DIRECT	GO:0032467~positive regulation of cytokinesis	10	1.953125	5.840781265003095E-7	CENPV, RACGAP1, KIF14, KIF23, CDC6, KIF20B, ECT2, AURKB, CDC25B, CIT	480	41	19256	9.784552845528454	9.591803343170779E-4	1.9572577218643026E-5	1.822562153916272E-5
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	13	2.5390625	6.36052380624044E-7	KIF14, KIF23, KIF11, KIF22, KIF15, CENPE, KIF18A, KIF18B, KIFC1, KIF4A, KIF2C, KIF20A, KIF20B	480	80	19256	6.518958333333334	0.0010444885354836675	2.0887960179693606E-5	1.9450481799483263E-5
GOTERM_BP_DIRECT	GO:0007088~regulation of mitotic nuclear division	8	1.5625	6.959612874962145E-7	CDCA2, BORA, RCC1, NEK2, FBXO5, MKI67, KIF20B, CDC25C	480	22	19256	14.587878787878786	0.0011428112864925177	2.240722419742714E-5	2.0865192325131607E-5
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	12	2.34375	7.361530077644532E-7	CCNA2, USP37, DBF4, CCNE2, CDK4, CDK1, RCC1, CDC7, BCAT1, CDC25A, EZH2, CDKN3	480	67	19256	7.1850746268656716	0.0012087686868389458	2.3245446899023696E-5	2.1645729785997096E-5
GOTERM_MF_DIRECT	GO:0008094~DNA-dependent ATPase activity	9	1.7578125	7.634824965194768E-7	TOP2A, MSH6, BLM, RFC3, RAD51, MSH2, RBBP4, DDX11, TTF2	480	31	18883	11.421169354838709	4.2135370456608534E-4	2.8147054705018046E-5	2.667098854508039E-5
GOTERM_MF_DIRECT	GO:0003689~DNA clamp loader activity	6	1.171875	1.191586172536927E-6	RFC5, RFC3, RFC4, RFC2, DSCC1, CHTF18	480	9	18883	26.22638888888889	6.575396850827531E-4	4.118419708830754E-5	3.902444715058436E-5
GOTERM_CC_DIRECT	GO:0000779~condensed chromosome, centromeric region	7	1.3671875	1.2028629213244316E-6	SGO1, CENPE, NCAPG, NCAPD2, NCAPD3, CENPA, AURKB	493	16	20521	18.210826572008113	4.95457042268832E-4	1.4159414959590453E-5	1.1547484044714543E-5
GOTERM_CC_DIRECT	GO:0005730~nucleolus	63	12.3046875	1.7241070033125503E-6	TOP2A, FEN1, GEMIN2, PAK1IP1, CDCA7L, HJURP, HMGB2, NUCKS1, MCM10, MKI67, SMC2, FBL, NUSAP1, NEK2, PRMT6, NOM1, PARP1, METTL1, PARP2, DDX11, VRK1, PIMREG, REXO5, TRAIP, EID3, SAPCD2, FANCD2, DKC1, MRTO4, G2E3, KIF20B, DTL, AGPAT5, SLBP, BLM, CDCA8, DSN1, HAUS7, EXOSC9, NSD2, EXOSC8, BRIX1, UTP20, LYAR, EXOSC2, E2F8, PLK4, TOE1, SNHG1, CENPW, PA2G4, SSRP1, DEK, FANCG, POLA1, WEE1, RAD51, LSM6, CENPH, CDK4, UBE2T, ANP32B, SPC24	493	1391	20521	1.8852329449095389	7.10080471149066E-4	1.9731446815688078E-5	1.609166536425047E-5
GOTERM_BP_DIRECT	GO:0046601~positive regulation of centriole replication	5	0.9765625	1.8538382663316204E-6	PLK4, STIL, CENPJ, NUP62, SASS6	480	5	19256	40.11666666666667	0.003041225172004447	5.6370415431787424E-5	5.249108720779717E-5
GOTERM_BP_DIRECT	GO:1902975~mitotic DNA replication initiation	5	0.9765625	1.8538382663316204E-6	POLA1, GINS3, MCM3, MCM4, MCM2	480	5	19256	40.11666666666667	0.003041225172004447	5.6370415431787424E-5	5.249108720779717E-5
GOTERM_BP_DIRECT	GO:0051298~centrosome duplication	7	1.3671875	2.2511461457275292E-6	STIL, CEP152, SASS6, CCP110, BRCA2, NDC80, SAC3D1	480	17	19256	16.518627450980393	0.003691805746682597	6.720694493244733E-5	6.258186285122531E-5
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	19	3.7109375	2.601425794075065E-6	SF3A3, PRPF38A, DDX46, ALYREF, MAGOHB, LSM5, LSM2, SNRNP40, DDX39A, PHF5A, LSM6, SNRPD1, TRA2B, MAGOH, SRSF3, BUD13, HNRNPC, HNRNPH3, RBMX	480	199	19256	3.8302345058626464	0.004265026967718688	7.627752060484388E-5	7.102821498465668E-5
GOTERM_MF_DIRECT	GO:0017056~structural constituent of nuclear pore	8	1.5625	2.8007939626209843E-6	NDC1, NUP107, NUP155, NUP85, NUP62, NUP54, NUP62CL, NUP160	480	26	18883	12.10448717948718	0.001544845927604399	9.110818007820026E-5	8.633035508314093E-5
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	11	2.1484375	3.2404520382076243E-6	NUP107, NXT1, DDX39A, NUP155, NUP85, ALYREF, MAGOH, SRSF3, MAGOHB, NUP160, THOC6	480	63	19256	7.004497354497354	0.005309923576330533	9.33477587146828E-5	8.692370467402557E-5
GOTERM_BP_DIRECT	GO:0007095~mitotic G2 DNA damage checkpoint	9	1.7578125	3.5083302123024766E-6	BLM, CHEK1, CDK1, DONSON, BRCA1, TOPBP1, CLSPN, DTL, TICRR	480	38	19256	9.501315789473685	0.005747615542945117	9.932203807932184E-5	9.248684301052564E-5
GOTERM_MF_DIRECT	GO:0000400~four-way junction DNA binding	7	1.3671875	3.6988310179668773E-6	GEN1, MSH6, BLM, RAD51C, MSH2, HMGB2, HMGB1	480	18	18883	15.298726851851853	0.0020396755269530553	1.1363630849642684E-4	1.0767708074525798E-4
GOTERM_BP_DIRECT	GO:0033314~mitotic DNA replication checkpoint	6	1.171875	3.807792317648777E-6	ORC1, DONSON, TOPBP1, CDC6, CLSPN, TICRR	480	11	19256	21.881818181818183	0.006236685325871516	1.0597279636575071E-4	9.867990599466068E-5
GOTERM_BP_DIRECT	GO:0006913~nucleocytoplasmic transport	10	1.953125	4.067840251840501E-6	NDC1, RANBP1, NUP107, NUP155, NUP85, NUP62, NUP54, NUP62CL, NUP160, NUP37	480	51	19256	7.8660130718954235	0.006661190381740734	1.1132322822536839E-4	1.0366212908440211E-4
GOTERM_CC_DIRECT	GO:0032133~chromosome passenger complex	5	0.9765625	4.712976575601061E-6	INCENP, CDCA8, BIRC5, AURKB, AURKA	493	6	20521	34.687288708586884	0.0019398669461238027	5.247963105804425E-5	4.279892241626909E-5
GOTERM_BP_DIRECT	GO:0071479~cellular response to ionizing radiation	9	1.7578125	5.2815058021666E-6	BARD1, RAD51AP1, BLM, RAD51, FIGNL1, BRCA1, BRCA2, ECT2, RHNO1	480	40	19256	9.02625	0.008639995791170252	1.4209367134051325E-4	1.3231499602901628E-4
GOTERM_BP_DIRECT	GO:0006335~DNA replication-dependent nucleosome assembly	5	0.9765625	5.451827828533699E-6	CHAF1B, CHAF1A, NASP, RBBP4, ASF1B	480	6	19256	33.43055555555555	0.008917379747324983	1.4209367134051325E-4	1.3231499602901628E-4
GOTERM_BP_DIRECT	GO:0051383~kinetochore organization	5	0.9765625	5.451827828533699E-6	CENPH, NUF2, SMC4, NDC80, SMC2	480	6	19256	33.43055555555555	0.008917379747324983	1.4209367134051325E-4	1.3231499602901628E-4
GOTERM_MF_DIRECT	GO:0004386~helicase activity	13	2.5390625	6.252551409569794E-6	HELLS, BLM, ERCC6L, MCM8, DDX11, TTF2, BRIP1, MCM3, MCM4, RAD54L, MCM5, DNA2, MCM2	480	97	18883	5.27231529209622	0.003445469867552786	1.8198215418379452E-4	1.724387862428722E-4
GOTERM_BP_DIRECT	GO:0007062~sister chromatid cohesion	7	1.3671875	6.616263961106962E-6	STAG1, RAD51C, DDX11, MCMBP, ESCO2, KIF22, SMC3	480	20	19256	14.040833333333333	0.010811686650933017	1.697485222521505E-4	1.5806668119582102E-4
GOTERM_BP_DIRECT	GO:0016446~somatic hypermutation of immunoglobulin genes	6	1.171875	1.0178148488254636E-5	MSH6, POLQ, MSH2, EXO1, MLH1, UNG	480	13	19256	18.515384615384615	0.01658373351050535	2.57115689503294E-4	2.394213698237129E-4
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	24	4.6875	1.2220847100644101E-5	PRMT6, SUV39H2, ERCC6L, PAXIP1, PSIP1, VRK1, YEATS4, DEK, TTF2, BRCA2, METTL21A, HASPIN, AURKA, RAD54B, FBL, RBBP4, NSD2, CHEK1, CDK1, RAD54L, RBBP7, HNRNPC, EEF1AKMT2, BUB1	480	335	19256	2.8740298507462687	0.01987873431476528	3.0403986271602447E-4	2.831162911649217E-4
GOTERM_BP_DIRECT	GO:0010032~meiotic chromosome condensation	5	0.9765625	1.247024383090506E-5	NCAPD2, NCAPD3, SMC4, NCAPH, SMC2	480	7	19256	28.654761904761905	0.020280270340820472	3.0561403537830007E-4	2.845821316037886E-4
GOTERM_CC_DIRECT	GO:1990023~mitotic spindle midzone	6	1.171875	1.2993671515815805E-5	CENPE, KIF18A, KIF18B, PRC1, KIF20B, AURKB	493	14	20521	17.8391770501304	0.005339123388869549	1.4087875432937136E-4	1.1489141129773976E-4
GOTERM_BP_DIRECT	GO:0006275~regulation of DNA replication	9	1.7578125	1.5722758649610482E-5	CCNA2, USP37, PCNA, DSCC1, GMNN, NUCKS1, ESCO2, FBXO5, SMC3	480	46	19256	7.84891304347826	0.025501886150618103	3.7965837798030017E-4	3.5353085257727095E-4
GOTERM_BP_DIRECT	GO:0007098~centrosome cycle	9	1.7578125	2.1768536797817685E-5	HAUS8, HAUS7, NUP62, HAUS4, CDK1, PCLAF, BRCA1, SSX2IP, HAUS1	480	48	19256	7.521875	0.035134046177764944	5.180280785799513E-4	4.82378155998018E-4
GOTERM_BP_DIRECT	GO:2000001~regulation of DNA damage checkpoint	6	1.171875	2.278900524312399E-5	BARD1, RAD51, RPA2, BRCA1, BRCA2, WDR76	480	15	19256	16.046666666666667	0.03675044962749041	5.270358677353464E-4	4.907660424892476E-4
GOTERM_BP_DIRECT	GO:0007064~mitotic sister chromatid cohesion	6	1.171875	2.278900524312399E-5	CDC20, CDCA5, ESCO2, PDS5B, SMC3, HASPIN	480	15	19256	16.046666666666667	0.03675044962749041	5.270358677353464E-4	4.907660424892476E-4
GOTERM_CC_DIRECT	GO:0071005~U2-type precatalytic spliceosome	9	1.7578125	2.2857799989100336E-5	SF3A3, LSM6, PRPF38A, PHF5A, SNRPD1, BUD13, MAGOHB, LSM5, LSM2	493	50	20521	7.492454361054767	0.009373315253866754	2.4147214347459842E-4	1.9692873836763366E-4
GOTERM_BP_DIRECT	GO:1905832~positive regulation of spindle assembly	5	0.9765625	2.4449388127931588E-5	GPSM2, STIL, SPAG5, CENPJ, SASS6	480	8	19256	25.072916666666664	0.03937468403418354	5.575818792508843E-4	5.192099228834361E-4
GOTERM_CC_DIRECT	GO:0005681~spliceosomal complex	14	2.734375	2.4460614782853646E-5	SF3A3, DDX46, GEMIN2, TTF2, MAGOHB, LSM5, PHF5A, HNRNPDL, SNRPD1, TRA2B, BUD13, HNRNPC, HNRNPH3, RBMX	493	136	20521	4.284900369884262	0.01002728471039871	2.5194433226339257E-4	2.0546916417597065E-4
GOTERM_CC_DIRECT	GO:0000800~lateral element	6	1.171875	2.724502589988026E-5	BLM, RAD51, INCENP, BRCA1, BRCA2, SMC3	493	16	20521	15.609279918864097	0.011162337182966331	2.737792846524553E-4	2.2327630981365288E-4
GOTERM_CC_DIRECT	GO:0045171~intercellular bridge	12	2.34375	3.063582463001517E-5	CENPE, TPX2, PRC1, CDCA8, KIF23, CDC7, KIF20A, CDC6, KIF20B, FAM83D, SKA1, CEP55	493	101	20521	4.945514429739119	0.012542827821903413	3.005228511325298E-4	2.450865970401214E-4
GOTERM_BP_DIRECT	GO:0032465~regulation of cytokinesis	8	1.5625	4.3529713519897974E-5	PRC1, CCP110, KIF20A, KLHL13, BRCA2, MYO19, AURKB, AURKA	480	39	19256	8.229059829059828	0.06902315764909184	9.791204054749654E-4	9.117387941359453E-4
GOTERM_MF_DIRECT	GO:0043139~5'-3' DNA helicase activity	5	0.9765625	4.6562086726860135E-5	PIF1, BRIP1, ZGRF1, DDX11, DNA2	480	9	18883	21.855324074074073	0.02537536345232405	0.0012406543277700144	0.0011755928892431963
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	29	5.6640625	4.711345548493726E-5	USP37, KIF14, KIF11, FOXM1, AURKA, CCNB1, RACGAP1, RNF138, DPYSL2, FBXO5, FAM83D, CDKN2C, BORA, PARP1, CEP152, VRK1, CDC25C, CDC25A, CDC25B, CIT, CCNA2, POLA1, TPX2, CCNE2, PRC1, CENPJ, CKS2, KIF20A, PTPN2	480	483	18883	2.362003968253968	0.0256719646277197	0.0012406543277700144	0.0011755928892431963
GOTERM_CC_DIRECT	GO:0031262~Ndc80 complex	4	0.78125	5.3819240348727236E-5	NUF2, NDC80, SPC24, SPC25	493	4	20521	41.62474645030426	0.021930084954911777	5.039437959926278E-4	4.1098328993573527E-4
GOTERM_CC_DIRECT	GO:0070532~BRCA1-B complex	4	0.78125	5.3819240348727236E-5	BARD1, BRIP1, BRCA1, TOPBP1	493	4	20521	41.62474645030426	0.021930084954911777	5.039437959926278E-4	4.1098328993573527E-4
GOTERM_CC_DIRECT	GO:0090734~site of DNA damage	8	1.5625	5.6902614592030864E-5	POLQ, PARP1, PARP2, AUNIP, TOPBP1, WDR76, TRAIP, DDB2	493	42	20521	7.928523133391287	0.02317185609208383	5.209750491537048E-4	4.248728556204971E-4
GOTERM_BP_DIRECT	GO:0007057~spindle assembly involved in female meiosis I	4	0.78125	6.005963411657182E-5	CCNB2, FBXO5, NDC80, AURKA	480	4	19256	40.11666666666667	0.09396826164322492	0.0013149055895921458	0.0012244157408565109
GOTERM_BP_DIRECT	GO:1901970~positive regulation of mitotic sister chromatid separation	4	0.78125	6.005963411657182E-5	INCENP, CDCA8, BIRC5, AURKB	480	4	19256	40.11666666666667	0.09396826164322492	0.0013149055895921458	0.0012244157408565109
GOTERM_CC_DIRECT	GO:0005657~replication fork	7	1.3671875	6.705359911494951E-5	PIF1, BLM, DNMT1, RAD51C, PCNA, CHEK1, DONSON	493	30	20521	9.712440838404326	0.027248873529010287	6.005670181599826E-4	4.897828109265877E-4
GOTERM_BP_DIRECT	GO:0051225~spindle assembly	8	1.5625	7.159226138234791E-5	HAUS8, HAUS7, HAUS4, RCC1, TUBGCP3, NEK2, SAC3D1, HAUS1	480	42	19256	7.641269841269842	0.1109753323459518	0.0015467696472344114	0.001440323258600131
GOTERM_BP_DIRECT	GO:0045190~isotype switching	6	1.171875	8.126395870187597E-5	MSH6, MSH2, ATAD5, EXO1, MLH1, UNG	480	19	19256	12.66842105263158	0.1249918772180939	0.0017329275349153293	0.0016136700370801085
GOTERM_CC_DIRECT	GO:0005721~pericentric heterochromatin	7	1.3671875	8.147472701586747E-5	HELLS, DNMT1, INCENP, ESCO2, NCAPD3, CENPA, EZH2	493	31	20521	9.399136295229994	0.03301176979885889	7.14203990011434E-4	5.824576229219461E-4
GOTERM_BP_DIRECT	GO:0007131~reciprocal meiotic recombination	7	1.3671875	9.963344404864092E-5	PSMC3IP, RAD51, RAD51C, RAD54L, MND1, TRIP13, RAD54B	480	31	19256	9.058602150537634	0.15100832977663825	0.0020708622168084606	0.0019283485563338222
GOTERM_BP_DIRECT	GO:0045740~positive regulation of DNA replication	7	1.3671875	9.963344404864092E-5	CDT1, WEE1, PCNA, ATAD5, CDK1, DNA2, CDC25A	480	31	19256	9.058602150537634	0.15100832977663825	0.0020708622168084606	0.0019283485563338222
GOTERM_MF_DIRECT	GO:0003723~RNA binding	62	12.109375	1.0325577068231862E-4	TOP2A, DDX46, RPP30, DIS3L, HMGB2, PSIP1, PCSK9, NUCKS1, BRCA1, HMGB1, MKI67, ELAVL2, FBL, SNRPD1, MAGOH, NUSAP1, LBR, NOM1, PARP1, REXO5, THOC6, DDX39A, DKC1, MRTO4, SRSF3, TFAM, DNA2, HNRNPH3, SLBP, DNMT1, RNASEH2A, MRPL11, RAD51AP1, HNRNPDL, EXOSC9, TRA2B, BRIX1, UTP20, RBBP7, LYAR, EXOSC2, SF3A3, BARD1, NQO1, DUT, PRPF38A, ALYREF, PA2G4, SSRP1, DEK, MAGOHB, LSM5, LSM2, NUDT21, SNRNP40, LSM6, CMSS1, PHF5A, HNRNPD, BUD13, HNRNPC, RBMX	480	1475	18883	1.6535960451977403	0.05540605179026148	0.0025954745994237363	0.0024593647198879525
GOTERM_BP_DIRECT	GO:0051983~regulation of chromosome segregation	5	0.9765625	1.085964288339538E-4	CDCA2, KIF2C, MKI67, BUB1, AURKB	480	11	19256	18.23484848484848	0.16342041396434814	0.0022289417018169014	0.002075549246088942
GOTERM_CC_DIRECT	GO:0005643~nuclear pore	11	2.1484375	1.216979483847368E-4	NDC1, RANBP1, NUP107, NXT1, NUP155, NUP85, NUP62, NUP54, NUP62CL, NUP160, NUP37	493	98	20521	4.672165417891294	0.04890621677707607	0.0010445740569689909	8.518856386931576E-4
GOTERM_CC_DIRECT	GO:0000811~GINS complex	4	0.78125	1.3214593905354715E-4	GINS1, GINS2, GINS3, GINS4	493	5	20521	33.29979716024341	0.05299198711128317	0.0010888825378012285	8.880207104398368E-4
GOTERM_CC_DIRECT	GO:0005663~DNA replication factor C complex	4	0.78125	1.3214593905354715E-4	RFC5, RFC3, RFC4, RFC2	493	5	20521	33.29979716024341	0.05299198711128317	0.0010888825378012285	8.880207104398368E-4
GOTERM_BP_DIRECT	GO:0071139~resolution of recombination intermediates	4	0.78125	1.4736832789473482E-4	GEN1, BLM, RMI2, RMI1	480	5	19256	32.093333333333334	0.21505686659647993	0.0029509609073555434	0.002747880162817677
GOTERM_BP_DIRECT	GO:0045132~meiotic chromosome segregation	4	0.78125	1.4736832789473482E-4	SGO1, NUF2, SMC4, SMC2	480	5	19256	32.093333333333334	0.21505686659647993	0.0029509609073555434	0.002747880162817677
GOTERM_MF_DIRECT	GO:0070182~DNA polymerase binding	6	1.171875	1.495230812896986E-4	FANCI, CDT1, RAD51, PCNA, FANCD2, HMGB1	480	21	18883	11.239880952380954	0.07922807521196473	0.003595054954487101	0.003406525851991394
GOTERM_CC_DIRECT	GO:0032991~macromolecular complex	34	6.640625	1.522501751158018E-4	TOP2A, GPSM2, BLM, FEN1, HMGB2, CCP110, CDCA8, BRCA1, KIF11, METTL21A, BRCA2, RAD51AP1, CHAF1B, CHAF1A, RBBP4, TRA2B, CHEK1, RCC1, RAD54L, NEK2, SAC3D1, PARP1, DDB2, RAD51, NASP, INCENP, HAT1, PSMG3, BIRC5, TFAM, HNRNPC, RBMX, SSX2IP, ASF1B	493	692	20521	2.045146501893562	0.06080471273221777	0.0012299425911315755	0.0010030599772335178
GOTERM_BP_DIRECT	GO:0044772~mitotic cell cycle phase transition	6	1.171875	1.7303467880466658E-4	CCNA2, CCNB2, CCNB1, CCNF, CKS2, SMC5	480	22	19256	10.940909090909091	0.24747463602298925	0.0034231679830995488	0.0031875906493052434
GOTERM_CC_DIRECT	GO:0043240~Fanconi anaemia nuclear complex	5	0.9765625	1.964874516048029E-4	CENPX, FANCB, FANCE, FANCG, CENPS	493	13	20521	16.00951786550164	0.07777014329284304	0.0015567851934842076	0.001269611225754111
GOTERM_CC_DIRECT	GO:0000152~nuclear ubiquitin ligase complex	4	0.78125	2.595789015130548E-4	BARD1, RAD51, BRCA1, BRCA2	493	6	20521	27.749830966869506	0.10143873602133158	0.0020178586306297845	0.0016456322812903098
GOTERM_BP_DIRECT	GO:2000042~negative regulation of double-strand break repair via homologous recombination	6	1.171875	2.680539206039261E-4	POLQ, RMI2, PARPBP, KLHL15, CGAS, FANCB	480	24	19256	10.029166666666667	0.35626725372326673	0.005239815924186269	0.00487921957861194
GOTERM_CC_DIRECT	GO:0016363~nuclear matrix	12	2.34375	2.814685286813345E-4	POLA1, BLM, STAG1, CENPF, PAXIP1, CENPW, PHF5A, KIF4A, HAT1, YEATS4, SMC3, LMNB1	493	129	20521	3.8720694372376054	0.10950817553709424	0.002147500626235367	0.0017513597340171924
GOTERM_BP_DIRECT	GO:1902751~positive regulation of cell cycle G2/M phase transition	4	0.78125	2.892848279428668E-4	ATAD5, CDC25C, CDC25A, CDC25B	480	6	19256	26.744444444444444	0.3783411027574809	0.005523321947467293	0.005143215138658643
GOTERM_BP_DIRECT	GO:1903490~positive regulation of mitotic cytokinesis	4	0.78125	2.892848279428668E-4	INCENP, CDCA8, BIRC5, AURKB	480	6	19256	26.744444444444444	0.3783411027574809	0.005523321947467293	0.005143215138658643
GOTERM_MF_DIRECT	GO:0043515~kinetochore binding	4	0.78125	3.064270294070159E-4	CENPE, CENPH, TTK, SPDL1	480	6	18883	26.226388888888888	0.15563772546039467	0.007060589469253325	0.006690323475386514
GOTERM_BP_DIRECT	GO:0001833~inner cell mass cell proliferation	5	0.9765625	3.104071820298417E-4	GINS1, CHEK1, GINS4, NCAPG2, BRCA2	480	14	19256	14.327380952380953	0.3995513601735008	0.005858489573482758	0.005455317026708367
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	13	2.5390625	3.358724520598298E-4	ATAD5, MCM7, PAK1IP1, MCM10, PDS5B, MKI67, CDC25C, ISL1, CDC25A, THAP11, MELK, TACC3, FAM83D	480	148	19256	3.5237612612612614	0.4241632814171089	0.006267074616843643	0.005835783854539543
GOTERM_BP_DIRECT	GO:0031110~regulation of microtubule polymerization or depolymerization	5	0.9765625	4.1499560993154893E-4	STMN1, STMN3, SKA3, SKA1, SKA2	480	15	19256	13.372222222222222	0.49438476602566594	0.007656435859635992	0.007129531321183577
GOTERM_CC_DIRECT	GO:0010369~chromocenter	5	0.9765625	4.723543313226001E-4	INCENP, CDCA8, OIP5, ESCO2, AURKB	493	16	20521	13.00773326572008	0.1768822063732729	0.0035383633546347496	0.0028856555513526116
GOTERM_BP_DIRECT	GO:0010212~response to ionizing radiation	7	1.3671875	4.931381624614514E-4	RRM1, PAXIP1, RAD54L, BRCA1, TOPBP1, RAD54B, TICRR	480	41	19256	6.849186991869918	0.5553313332771931	0.008965965360544694	0.00834894094779101
GOTERM_BP_DIRECT	GO:0071459~protein localization to chromosome, centromeric region	4	0.78125	4.968957660228789E-4	BUB1B, SMC5, HASPIN, CENPA	480	7	19256	22.923809523809524	0.5580694975662137	0.008965965360544694	0.00834894094779101
GOTERM_CC_DIRECT	GO:0000307~cyclin-dependent protein kinase holoenzyme complex	7	1.3671875	5.290725226177852E-4	CCNA2, CCNB2, PCNA, CDK4, CCNF, CDK1, CKS2	493	43	20521	6.776121515165809	0.1959031547116561	0.003892462130687991	0.0031744351357067113
GOTERM_BP_DIRECT	GO:0051321~meiotic cell cycle	9	1.7578125	5.419634366233017E-4	RAD51AP1, SGO2, RAD51, EXO1, RAD54L, TUBGCP3, NEK2, MNS1, SMC3	480	75	19256	4.814	0.5896263973229317	0.009578398556503892	0.00891922740127555
GOTERM_BP_DIRECT	GO:0007019~microtubule depolymerization	5	0.9765625	5.425036941259817E-4	KIF18A, KIF18B, STMN1, STMN3, KIF2C	480	16	19256	12.536458333333332	0.5899906984380072	0.009578398556503892	0.00891922740127555
GOTERM_MF_DIRECT	GO:0008574~ATP-dependent microtubule motor activity, plus-end-directed	5	0.9765625	5.838901852465714E-4	KIF18A, KIF18B, KIF14, KIF11, KIF20B	480	16	18883	12.293619791666666	0.2755927284259124	0.01291565089765416	0.012238338282768138
GOTERM_BP_DIRECT	GO:0000712~resolution of meiotic recombination intermediates	5	0.9765625	6.955623347743561E-4	TOP2A, CENPX, RMI1, MLH1, CENPS	480	17	19256	11.799019607843137	0.6812048507546699	0.0120575078421788	0.01122772806984859
GOTERM_BP_DIRECT	GO:0000723~telomere maintenance	8	1.5625	6.976024634634506E-4	DCLRE1B, PIF1, BLM, PARP1, CCNE2, RPA3, RPA2, DNA2	480	60	19256	5.348888888888888	0.6822723837129432	0.0120575078421788	0.01122772806984859
GOTERM_BP_DIRECT	GO:1902425~positive regulation of attachment of mitotic spindle microtubules to kinetochore	4	0.78125	7.803635927905267E-4	INCENP, CDCA8, BIRC5, AURKB	480	8	19256	20.058333333333334	0.7226951704107754	0.013347468951687968	0.012428915972674119
GOTERM_BP_DIRECT	GO:0007129~synapsis	6	1.171875	7.948516555007906E-4	PSMC3IP, NDC1, CCNE2, FANCD2, MND1, MLH1	480	30	19256	8.023333333333333	0.7292232396069858	0.01345511771476596	0.01252915650784236
GOTERM_MF_DIRECT	GO:0017108~5'-flap endonuclease activity	4	0.78125	8.259942432721453E-4	GEN1, FEN1, EXO1, DNA2	480	8	18883	19.669791666666665	0.36627313621710034	0.0175682621742114	0.01664696090286939
GOTERM_BP_DIRECT	GO:0010569~regulation of double-strand break repair via homologous recombination	5	0.9765625	8.768305536024107E-4	RAD51AP1, RAD51, FIGNL1, CHEK1, RPA2	480	18	19256	11.143518518518517	0.7633716623572736	0.014691385398113859	0.013680346086307
GOTERM_BP_DIRECT	GO:0071897~DNA biosynthetic process	6	1.171875	9.285474654239727E-4	POLD3, CENPF, LIG1, TK1, LIN9, TYMS	480	31	19256	7.764516129032258	0.7826643230089666	0.015400756951779426	0.014340899743770246
GOTERM_CC_DIRECT	GO:0034451~centriolar satellite	11	2.1484375	9.822418466168689E-4	CEP57, CENPU, NUDT21, SPAG5, TBC1D31, CNTRL, TACC3, KNSTRN, SSX2IP, SKA1, MDM1	493	127	20521	3.605292999632652	0.3329448278705185	0.007099712996599123	0.005790057201109963
GOTERM_MF_DIRECT	GO:0004527~exonuclease activity	5	0.9765625	0.001170690662432135	FEN1, EXO1, EXOSC9, EXOSC2, REXO5	480	19	18883	10.35252192982456	0.4761761439398834	0.022409593594535572	0.021234406950337504
GOTERM_MF_DIRECT	GO:0016538~cyclin-dependent protein serine/threonine kinase regulator activity	6	1.171875	0.0011760553372040282	CCNA2, CCNB2, CCNB1, CCNE2, CDK4, CCNF	480	32	18883	7.376171875	0.477726866136972	0.022409593594535572	0.021234406950337504
